"species","repetition","cultivar","yc","zc","s1","Tu","theta_c","tau","pie_c","Tf","Tb","slope"
"Pear","9","Pierre Corneille",53.600455,331.4461444,0.2529185,20.0045709,285.3868047,33.662977,31.420539,2.0100932,5.2197445,1.8586239
"Pear","9","Président Drouard",53.432678,385.7475708,0.6278419,24.2665302,285.4460515,33.1451589,32.0990939,2.1257189,2,1.3792248
"Pear","9","Président Heron",42.5280827,450.6944397,0.9572016,21.4997805,285.5873766,43.1691684,40.9745906,2.5460566,2.060912,4.8941459
"Pear","9","Rogue Red",48.7922482,328.9011159,0.2293274,27.4433684,284.3150885,34.5174071,27.2320873,2.0133518,2.1862252,4.5097543
"Pear","9","Sirrine",48.1682388,462.8545887,0.9962632,18.961709,285.4633987,41.3076453,36.8139504,2.6173127,3.9416564,4.4193065
"Pear","9","Star",48.252858,391.890035,0.394437,23.811065,285.428522,38.890114,35.786371,2.645431,2.59865,3.451206
"Pear","10","Alexander Lucas",43.3208387,303.6919756,0.5338674,21.000645,286.4987469,43.5201628,34.9287472,2.0272407,3.4739908,1.950429
"Pear","10","Conference",40.7613619,295.9132329,0.3166049,23.0376316,286.5428602,43.7855656,32.4693675,2.3108317,3.2751779,3.712183
"Pear","10","El Dorado",44.0679561,398.3923011,0.3329995,21.3275971,285.3216228,37.748064,34.4912659,5.0620772,3.9778668,2.9023471
"Pear","10","General Lecrelc ",42.1023724,489.1263644,0.6377232,16.0953696,284.0274025,35.330272,35.5167989,2.0515113,6.4314311,4.8037283
"Pear","10","Grand Champion",59.9083331,269.5319028,0.2134761,29.9246149,286.2195288,36.8796405,28.5766483,2.0767194,2.5396273,4.7061571
"Pear","10","Highland",55.264815,450.762885,1,16.054522,286.141517,36.533423,33.198892,2.026727,6.343058,3.772105
"Pear","10","Magness",42.0229142,323.4037561,0.9450031,19.0540329,285.7118844,45.6355654,38.2713546,2.8558642,7.1564387,2.9686306
"Pear","10","Mantecosa Anjou ",53.4469703,396.7968389,0.9962703,18.7586306,286.1643336,36.5282476,33.3888044,2.2434139,5.4469565,1.2797505
"Pear","10","Packham's Triumph",46.5106177,482.7003598,0.9097801,20.5887047,285.4340335,42.2997211,35.3322151,2.1289366,2.000455,3.0345502
"Pear","10","Pasa Crasana",54.4396225,320.8047607,0.9118754,28.1896521,285.327409,33.3590202,31.8075387,2.0108902,2.00004,4.4396738
"Pear","10","Pierre Corneille",45.267166,246.8516397,0.4101339,22.4511814,285.2461236,38.5588623,30.5059411,4.7183521,6.1611047,3.6448332
"Pear","10","Président Drouard",45.5456259,393.4553603,0.2898674,23.4565222,285.406287,37.7152081,33.8207024,2.1817234,2.1848994,1.3912943
"Pear","10","Président Heron",47.5186243,299.3125108,0.9846688,28.2820333,285.3887081,37.3646728,35.1472654,2.0850671,2.1436288,4.1513834
"Pear","10","Rogue Red",41.9411294,350.8047425,0.3567663,24.3150788,285.4871949,40.7477408,38.4233737,3.7283704,3.1317562,1.5567003
"Pear","10","Sirrine",45.7535002,389.0811472,0.9970348,25.2567858,285.5890891,43.0049268,40.4761169,2.3265541,2.0549911,4.7873446
"Pear","10","Star",49.1591435,330.8959226,0.4900997,23.9909953,285.9955971,40.205995,33.9511288,2.7011875,3.8942556,3.4938743
